"act","time_range","stage","day","start_time","end_time","date","act_name_short","act_order","index","time_position","datetime"
"MR BRUCE","04:10 - 05:00","TRUTH STAGE","FRIDAY","04:10","05:00",2022-07-01,"MR BRUCE",10,822,"end_datetime",2022-07-02 05:00:00
"VIBE ROULETTE","05:00 - 06:00","TRUTH STAGE","FRIDAY","05:00","06:00",2022-07-01,"VIBE ROULETTE",11,823,"start_datetime",2022-07-02 05:00:00
"VIBE ROULETTE","05:00 - 06:00","TRUTH STAGE","FRIDAY","05:00","06:00",2022-07-01,"VIBE ROULETTE",11,823,"end_datetime",2022-07-02 06:00:00
"WARGASM (EARACHE)","22:30 - 23:30","TRUTH STAGE","SATURDAY","22:30","23:30",2022-07-02,"WARGASM (EARACHE)",1,824,"start_datetime",2022-07-02 22:30:00
"WARGASM (EARACHE)","22:30 - 23:30","TRUTH STAGE","SATURDAY","22:30","23:30",2022-07-02,"WARGASM (EARACHE)",1,824,"end_datetime",2022-07-02 23:30:00
"ANGEL MEL ","23:30 - 00:00","TRUTH STAGE","SATURDAY","23:30","00:00",2022-07-02,"ANGEL MEL ",2,825,"start_datetime",2022-07-02 23:30:00
"ANGEL MEL ","23:30 - 00:00","TRUTH STAGE","SATURDAY","23:30","00:00",2022-07-02,"ANGEL MEL ",2,825,"end_datetime",2022-07-03 00:00:00
"BCO: GRIME ORCHESTRATED FEAT JUICE MENACE, FOOTSIE AND TANA","00:00 - 00:50","TRUTH STAGE","SATURDAY","00:00","00:50",2022-07-02,"BCO: GRIME ORCHESTRA",3,826,"start_datetime",2022-07-03 00:00:00
"BCO: GRIME ORCHESTRATED FEAT JUICE MENACE, FOOTSIE AND TANA","00:00 - 00:50","TRUTH STAGE","SATURDAY","00:00","00:50",2022-07-02,"BCO: GRIME ORCHESTRA",3,826,"end_datetime",2022-07-03 00:50:00
"FIZZY GILLESPIE","00:50 - 01:20","TRUTH STAGE","SATURDAY","00:50","01:20",2022-07-02,"FIZZY GILLESPIE",4,827,"start_datetime",2022-07-03 00:50:00
"FIZZY GILLESPIE","00:50 - 01:20","TRUTH STAGE","SATURDAY","00:50","01:20",2022-07-02,"FIZZY GILLESPIE",4,827,"end_datetime",2022-07-03 01:20:00
"BRASS AGAINST","01:20 - 02:20","TRUTH STAGE","SATURDAY","01:20","02:20",2022-07-02,"BRASS AGAINST",5,828,"start_datetime",2022-07-03 01:20:00
"BRASS AGAINST","01:20 - 02:20","TRUTH STAGE","SATURDAY","01:20","02:20",2022-07-02,"BRASS AGAINST",5,828,"end_datetime",2022-07-03 02:20:00
"JOHNNY VOLTIK - DJ TOFU ","02:20 - 02:50","TRUTH STAGE","SATURDAY","02:20","02:50",2022-07-02,"JOHNNY VOLTIK - DJ T",6,829,"start_datetime",2022-07-03 02:20:00
"JOHNNY VOLTIK - DJ TOFU ","02:20 - 02:50","TRUTH STAGE","SATURDAY","02:20","02:50",2022-07-02,"JOHNNY VOLTIK - DJ T",6,829,"end_datetime",2022-07-03 02:50:00
"BOB VYLAN (EARACHE)","02:50 - 03:35","TRUTH STAGE","SATURDAY","02:50","03:35",2022-07-02,"BOB VYLAN (EARACHE)",7,830,"start_datetime",2022-07-03 02:50:00
"BOB VYLAN (EARACHE)","02:50 - 03:35","TRUTH STAGE","SATURDAY","02:50","03:35",2022-07-02,"BOB VYLAN (EARACHE)",7,830,"end_datetime",2022-07-03 03:35:00
"DJ BOLLOCKS","03:35 - 04:00","TRUTH STAGE","SATURDAY","03:35","04:00",2022-07-02,"DJ BOLLOCKS",8,831,"start_datetime",2022-07-03 03:35:00
"DJ BOLLOCKS","03:35 - 04:00","TRUTH STAGE","SATURDAY","03:35","04:00",2022-07-02,"DJ BOLLOCKS",8,831,"end_datetime",2022-07-03 04:00:00
"WARMDUSCHER","04:00 - 04:45","TRUTH STAGE","SATURDAY","04:00","04:45",2022-07-02,"WARMDUSCHER",9,832,"start_datetime",2022-07-03 04:00:00
"WARMDUSCHER","04:00 - 04:45","TRUTH STAGE","SATURDAY","04:00","04:45",2022-07-02,"WARMDUSCHER",9,832,"end_datetime",2022-07-03 04:45:00
"PONY MONTANA ","04:45 - 05:10","TRUTH STAGE","SATURDAY","04:45","05:10",2022-07-02,"PONY MONTANA ",10,833,"start_datetime",2022-07-03 04:45:00
"PONY MONTANA ","04:45 - 05:10","TRUTH STAGE","SATURDAY","04:45","05:10",2022-07-02,"PONY MONTANA ",10,833,"end_datetime",2022-07-03 05:10:00
"OH MY GOD! IT'S THE CHURCH","05:10 - 06:00","TRUTH STAGE","SATURDAY","05:10","06:00",2022-07-02,"OH MY GOD! IT'S THE ",11,834,"start_datetime",2022-07-03 05:10:00
"OH MY GOD! IT'S THE CHURCH","05:10 - 06:00","TRUTH STAGE","SATURDAY","05:10","06:00",2022-07-02,"OH MY GOD! IT'S THE ",11,834,"end_datetime",2022-07-03 06:00:00
"MINA & BRYTE","22:30 - 00:00","TRUTH STAGE","SUNDAY","22:30","00:00",2022-07-03,"MINA & BRYTE",1,835,"start_datetime",2022-07-03 22:30:00
"MINA & BRYTE","22:30 - 00:00","TRUTH STAGE","SUNDAY","22:30","00:00",2022-07-03,"MINA & BRYTE",1,835,"end_datetime",2022-07-04 00:00:00
"PONY MONTANA","23:30 - 00:00","TRUTH STAGE","SUNDAY","23:30","00:00",2022-07-03,"PONY MONTANA",2,836,"start_datetime",2022-07-03 23:30:00
"PONY MONTANA","23:30 - 00:00","TRUTH STAGE","SUNDAY","23:30","00:00",2022-07-03,"PONY MONTANA",2,836,"end_datetime",2022-07-04 00:00:00
"HOLLIE COOK","00:00 - 01:00","TRUTH STAGE","SUNDAY","00:00","01:00",2022-07-03,"HOLLIE COOK",3,837,"start_datetime",2022-07-04 00:00:00
"HOLLIE COOK","00:00 - 01:00","TRUTH STAGE","SUNDAY","00:00","01:00",2022-07-03,"HOLLIE COOK",3,837,"end_datetime",2022-07-04 01:00:00
"DRIFTY","01:00 - 01:30","TRUTH STAGE","SUNDAY","01:00","01:30",2022-07-03,"DRIFTY",4,838,"start_datetime",2022-07-04 01:00:00
"DRIFTY","01:00 - 01:30","TRUTH STAGE","SUNDAY","01:00","01:30",2022-07-03,"DRIFTY",4,838,"end_datetime",2022-07-04 01:30:00
"ELVANA - SPECIAL GUEST","01:30 - 02:30","TRUTH STAGE","SUNDAY","01:30","02:30",2022-07-03,"ELVANA - SPECIAL GUE",5,839,"start_datetime",2022-07-04 01:30:00
"ELVANA - SPECIAL GUEST","01:30 - 02:30","TRUTH STAGE","SUNDAY","01:30","02:30",2022-07-03,"ELVANA - SPECIAL GUE",5,839,"end_datetime",2022-07-04 02:30:00
"FIZZY GILLESPIE","02:30 - 03:00","TRUTH STAGE","SUNDAY","02:30","03:00",2022-07-03,"FIZZY GILLESPIE",6,840,"start_datetime",2022-07-04 02:30:00
"FIZZY GILLESPIE","02:30 - 03:00","TRUTH STAGE","SUNDAY","02:30","03:00",2022-07-03,"FIZZY GILLESPIE",6,840,"end_datetime",2022-07-04 03:00:00
"DR MEAKER","03:00 - 03:45","TRUTH STAGE","SUNDAY","03:00","03:45",2022-07-03,"DR MEAKER",7,841,"start_datetime",2022-07-04 03:00:00
"DR MEAKER","03:00 - 03:45","TRUTH STAGE","SUNDAY","03:00","03:45",2022-07-03,"DR MEAKER",7,841,"end_datetime",2022-07-04 03:45:00
"DJ CHRIS TOFU, NEW YORK BRASS BAND & FRIENDS CLOSING PARTY","03:45 - 05:00","TRUTH STAGE","SUNDAY","03:45","05:00",2022-07-03,"DJ CHRIS TOFU, NEW Y",8,842,"start_datetime",2022-07-04 03:45:00
"DJ CHRIS TOFU, NEW YORK BRASS BAND & FRIENDS CLOSING PARTY","03:45 - 05:00","TRUTH STAGE","SUNDAY","03:45","05:00",2022-07-03,"DJ CHRIS TOFU, NEW Y",8,842,"end_datetime",2022-07-04 05:00:00
"KESHENANIGANS","16:00 - 17:00","PLATFORM 23","THURSDAY","16:00","17:00",2022-06-30,"KESHENANIGANS",1,843,"start_datetime",2022-06-30 16:00:00
"KESHENANIGANS","16:00 - 17:00","PLATFORM 23","THURSDAY","16:00","17:00",2022-06-30,"KESHENANIGANS",1,843,"end_datetime",2022-06-30 17:00:00
"HOLD TIGHT RECORDS TAKEOVER: DR DUBPLATE B2B BAKEY B2B SPECIAL GUEST B2B BREAKA","17:00 - 19:00","PLATFORM 23","THURSDAY","17:00","19:00",2022-06-30,"HOLD TIGHT RECORDS T",2,844,"start_datetime",2022-06-30 17:00:00
"HOLD TIGHT RECORDS TAKEOVER: DR DUBPLATE B2B BAKEY B2B SPECIAL GUEST B2B BREAKA","17:00 - 19:00","PLATFORM 23","THURSDAY","17:00","19:00",2022-06-30,"HOLD TIGHT RECORDS T",2,844,"end_datetime",2022-06-30 19:00:00
"HOLD TIGHT RECORDS TAKEOVER: ICKLE B2B SUPPLYA B2B INNER ECHO FT WHOKNEW","19:00 - 20:00","PLATFORM 23","THURSDAY","19:00","20:00",2022-06-30,"HOLD TIGHT RECORDS T",3,845,"start_datetime",2022-06-30 19:00:00
"HOLD TIGHT RECORDS TAKEOVER: ICKLE B2B SUPPLYA B2B INNER ECHO FT WHOKNEW","19:00 - 20:00","PLATFORM 23","THURSDAY","19:00","20:00",2022-06-30,"HOLD TIGHT RECORDS T",3,845,"end_datetime",2022-06-30 20:00:00
"HOLD TIGHT RECORDS TAKEOVER: DUTCHIE B2B KREED","20:00 - 21:00","PLATFORM 23","THURSDAY","20:00","21:00",2022-06-30,"HOLD TIGHT RECORDS T",4,846,"start_datetime",2022-06-30 20:00:00
"HOLD TIGHT RECORDS TAKEOVER: DUTCHIE B2B KREED","20:00 - 21:00","PLATFORM 23","THURSDAY","20:00","21:00",2022-06-30,"HOLD TIGHT RECORDS T",4,846,"end_datetime",2022-06-30 21:00:00
"HOLD TIGHT RECORDS TAKEOVER: DRIFTY","21:00 - 22:00","PLATFORM 23","THURSDAY","21:00","22:00",2022-06-30,"HOLD TIGHT RECORDS T",5,847,"start_datetime",2022-06-30 21:00:00
"HOLD TIGHT RECORDS TAKEOVER: DRIFTY","21:00 - 22:00","PLATFORM 23","THURSDAY","21:00","22:00",2022-06-30,"HOLD TIGHT RECORDS T",5,847,"end_datetime",2022-06-30 22:00:00
"MOVIMENTOS TAKEOVER: BUSHBBY, PANTHER PANTHER, CAL JADER","22:00 - 01:00","PLATFORM 23","THURSDAY","22:00","01:00",2022-06-30,"MOVIMENTOS TAKEOVER:",6,848,"start_datetime",2022-06-30 22:00:00
"MOVIMENTOS TAKEOVER: BUSHBBY, PANTHER PANTHER, CAL JADER","22:00 - 01:00","PLATFORM 23","THURSDAY","22:00","01:00",2022-06-30,"MOVIMENTOS TAKEOVER:",6,848,"end_datetime",2022-07-01 01:00:00
"EDNA MARTINEZ","01:00 - 02:00","PLATFORM 23","THURSDAY","01:00","02:00",2022-06-30,"EDNA MARTINEZ",7,849,"start_datetime",2022-07-01 01:00:00
"EDNA MARTINEZ","01:00 - 02:00","PLATFORM 23","THURSDAY","01:00","02:00",2022-06-30,"EDNA MARTINEZ",7,849,"end_datetime",2022-07-01 02:00:00
"EMILY DUST","02:00 - 03:00","PLATFORM 23","THURSDAY","02:00","03:00",2022-06-30,"EMILY DUST",8,850,"start_datetime",2022-07-01 02:00:00
"EMILY DUST","02:00 - 03:00","PLATFORM 23","THURSDAY","02:00","03:00",2022-06-30,"EMILY DUST",8,850,"end_datetime",2022-07-01 03:00:00
"PATRISHA","21:00 - 22:00","PLATFORM 23","FRIDAY","21:00","22:00",2022-07-01,"PATRISHA",1,851,"start_datetime",2022-07-01 21:00:00
"PATRISHA","21:00 - 22:00","PLATFORM 23","FRIDAY","21:00","22:00",2022-07-01,"PATRISHA",1,851,"end_datetime",2022-07-01 22:00:00
"LEMON LOUNGE","22:00 - 23:00","PLATFORM 23","FRIDAY","22:00","23:00",2022-07-01,"LEMON LOUNGE",2,852,"start_datetime",2022-07-01 22:00:00
"LEMON LOUNGE","22:00 - 23:00","PLATFORM 23","FRIDAY","22:00","23:00",2022-07-01,"LEMON LOUNGE",2,852,"end_datetime",2022-07-01 23:00:00
"DAYTIMERS TAKEOVER FT YOURBOYKIRAN, ROHAN RAZKHIT, RIZMI, ARTHI","23:00 - 02:00","PLATFORM 23","FRIDAY","23:00","02:00",2022-07-01,"DAYTIMERS TAKEOVER F",3,853,"start_datetime",2022-07-01 23:00:00
"DAYTIMERS TAKEOVER FT YOURBOYKIRAN, ROHAN RAZKHIT, RIZMI, ARTHI","23:00 - 02:00","PLATFORM 23","FRIDAY","23:00","02:00",2022-07-01,"DAYTIMERS TAKEOVER F",3,853,"end_datetime",2022-07-02 02:00:00
"ELIZA ROSE","02:00 - 03:00","PLATFORM 23","FRIDAY","02:00","03:00",2022-07-01,"ELIZA ROSE",4,854,"start_datetime",2022-07-02 02:00:00
"ELIZA ROSE","02:00 - 03:00","PLATFORM 23","FRIDAY","02:00","03:00",2022-07-01,"ELIZA ROSE",4,854,"end_datetime",2022-07-02 03:00:00
"CLIENT_03","03:00 - 04:00","PLATFORM 23","FRIDAY","03:00","04:00",2022-07-01,"CLIENT_03",5,855,"start_datetime",2022-07-02 03:00:00
"CLIENT_03","03:00 - 04:00","PLATFORM 23","FRIDAY","03:00","04:00",2022-07-01,"CLIENT_03",5,855,"end_datetime",2022-07-02 04:00:00
"IZCO","04:00 - 05:00","PLATFORM 23","FRIDAY","04:00","05:00",2022-07-01,"IZCO",6,856,"start_datetime",2022-07-02 04:00:00
"IZCO","04:00 - 05:00","PLATFORM 23","FRIDAY","04:00","05:00",2022-07-01,"IZCO",6,856,"end_datetime",2022-07-02 05:00:00
"PAPAOUL","05:00 - 06:00","PLATFORM 23","FRIDAY","05:00","06:00",2022-07-01,"PAPAOUL",7,857,"start_datetime",2022-07-02 05:00:00
"PAPAOUL","05:00 - 06:00","PLATFORM 23","FRIDAY","05:00","06:00",2022-07-01,"PAPAOUL",7,857,"end_datetime",2022-07-02 06:00:00
"HALCYON HI FI","21:00 - 22:00","PLATFORM 23","SATURDAY","21:00","22:00",2022-07-02,"HALCYON HI FI",1,858,"start_datetime",2022-07-02 21:00:00
"HALCYON HI FI","21:00 - 22:00","PLATFORM 23","SATURDAY","21:00","22:00",2022-07-02,"HALCYON HI FI",1,858,"end_datetime",2022-07-02 22:00:00
"ASBO DISCO B2B QUEEN OF PRESSURE","22:00 - 23:00","PLATFORM 23","SATURDAY","22:00","23:00",2022-07-02,"ASBO DISCO B2B QUEEN",2,859,"start_datetime",2022-07-02 22:00:00
"ASBO DISCO B2B QUEEN OF PRESSURE","22:00 - 23:00","PLATFORM 23","SATURDAY","22:00","23:00",2022-07-02,"ASBO DISCO B2B QUEEN",2,859,"end_datetime",2022-07-02 23:00:00
"SIMONE MARIE","23:00 - 00:00","PLATFORM 23","SATURDAY","23:00","00:00",2022-07-02,"SIMONE MARIE",3,860,"start_datetime",2022-07-02 23:00:00
"SIMONE MARIE","23:00 - 00:00","PLATFORM 23","SATURDAY","23:00","00:00",2022-07-02,"SIMONE MARIE",3,860,"end_datetime",2022-07-03 00:00:00
"NOORIYAH (MARSM)","00:00 - 01:00","PLATFORM 23","SATURDAY","00:00","01:00",2022-07-02,"NOORIYAH (MARSM)",4,861,"start_datetime",2022-07-03 00:00:00
"NOORIYAH (MARSM)","00:00 - 01:00","PLATFORM 23","SATURDAY","00:00","01:00",2022-07-02,"NOORIYAH (MARSM)",4,861,"end_datetime",2022-07-03 01:00:00
"SALIAH (MARSM)","01:00 - 02:00","PLATFORM 23","SATURDAY","01:00","02:00",2022-07-02,"SALIAH (MARSM)",5,862,"start_datetime",2022-07-03 01:00:00
"SALIAH (MARSM)","01:00 - 02:00","PLATFORM 23","SATURDAY","01:00","02:00",2022-07-02,"SALIAH (MARSM)",5,862,"end_datetime",2022-07-03 02:00:00
"BACK TO MINE TAKEOVER FEAT CRAZY P, SEAN BROSNAN & SPECIAL GUESTS","02:00 - 05:00","PLATFORM 23","SATURDAY","02:00","05:00",2022-07-02,"BACK TO MINE TAKEOVE",6,863,"start_datetime",2022-07-03 02:00:00
"BACK TO MINE TAKEOVER FEAT CRAZY P, SEAN BROSNAN & SPECIAL GUESTS","02:00 - 05:00","PLATFORM 23","SATURDAY","02:00","05:00",2022-07-02,"BACK TO MINE TAKEOVE",6,863,"end_datetime",2022-07-03 05:00:00
"ONLY JEWLS B2B DRIFTY","05:00 - 06:00","PLATFORM 23","SATURDAY","05:00","06:00",2022-07-02,"ONLY JEWLS B2B DRIFT",7,864,"start_datetime",2022-07-03 05:00:00
"ONLY JEWLS B2B DRIFTY","05:00 - 06:00","PLATFORM 23","SATURDAY","05:00","06:00",2022-07-02,"ONLY JEWLS B2B DRIFT",7,864,"end_datetime",2022-07-03 06:00:00
"SUMMER AISHA'MAE","21:00 - 22:00","PLATFORM 23","SUNDAY","21:00","22:00",2022-07-03,"SUMMER AISHA'MAE",1,865,"start_datetime",2022-07-03 21:00:00
"SUMMER AISHA'MAE","21:00 - 22:00","PLATFORM 23","SUNDAY","21:00","22:00",2022-07-03,"SUMMER AISHA'MAE",1,865,"end_datetime",2022-07-03 22:00:00
"ESK","22:00 - 23:00","PLATFORM 23","SUNDAY","22:00","23:00",2022-07-03,"ESK",2,866,"start_datetime",2022-07-03 22:00:00
"ESK","22:00 - 23:00","PLATFORM 23","SUNDAY","22:00","23:00",2022-07-03,"ESK",2,866,"end_datetime",2022-07-03 23:00:00
"WORMHOLE TAKEOVER: POLY-RITMO","23:00 - 00:00","PLATFORM 23","SUNDAY","23:00","00:00",2022-07-03,"WORMHOLE TAKEOVER: P",3,867,"start_datetime",2022-07-03 23:00:00
"WORMHOLE TAKEOVER: POLY-RITMO","23:00 - 00:00","PLATFORM 23","SUNDAY","23:00","00:00",2022-07-03,"WORMHOLE TAKEOVER: P",3,867,"end_datetime",2022-07-04 00:00:00
"WORMHOLE TAKEOVER: COCO MARIA","00:00 - 01:00","PLATFORM 23","SUNDAY","00:00","01:00",2022-07-03,"WORMHOLE TAKEOVER: C",4,868,"start_datetime",2022-07-04 00:00:00
"WORMHOLE TAKEOVER: COCO MARIA","00:00 - 01:00","PLATFORM 23","SUNDAY","00:00","01:00",2022-07-03,"WORMHOLE TAKEOVER: C",4,868,"end_datetime",2022-07-04 01:00:00
"WORMHOLE TAKEOVER: WORM SOUNDSYSTEM","01:00 - 02:00","PLATFORM 23","SUNDAY","01:00","02:00",2022-07-03,"WORMHOLE TAKEOVER: W",5,869,"start_datetime",2022-07-04 01:00:00
"WORMHOLE TAKEOVER: WORM SOUNDSYSTEM","01:00 - 02:00","PLATFORM 23","SUNDAY","01:00","02:00",2022-07-03,"WORMHOLE TAKEOVER: W",5,869,"end_datetime",2022-07-04 02:00:00
"TBA","02:00 - 03:00","PLATFORM 23","SUNDAY","02:00","03:00",2022-07-03,"TBA",6,870,"start_datetime",2022-07-04 02:00:00
"TBA","02:00 - 03:00","PLATFORM 23","SUNDAY","02:00","03:00",2022-07-03,"TBA",6,870,"end_datetime",2022-07-04 03:00:00
"TBA","03:00 - 05:00","PLATFORM 23","SUNDAY","03:00","05:00",2022-07-03,"TBA",7,871,"start_datetime",2022-07-04 03:00:00
"TBA","03:00 - 05:00","PLATFORM 23","SUNDAY","03:00","05:00",2022-07-03,"TBA",7,871,"end_datetime",2022-07-04 05:00:00
"SENSORY ALCHEMISTS WORKSHOPS - QUEER FAMILY HANG OUT","15:00 - 16:30","THE SISTXRHOOD","THURSDAY","15:00","16:30",2022-06-30,"SENSORY ALCHEMISTS W",1,872,"start_datetime",2022-06-30 15:00:00
"SENSORY ALCHEMISTS WORKSHOPS - QUEER FAMILY HANG OUT","15:00 - 16:30","THE SISTXRHOOD","THURSDAY","15:00","16:30",2022-06-30,"SENSORY ALCHEMISTS W",1,872,"end_datetime",2022-06-30 16:30:00
"SENSORY ALCHEMISTS WORKSHOPS - MOVEMENT MEDICINE WORKSHOP","16:30 - 17:00","THE SISTXRHOOD","THURSDAY","16:30","17:00",2022-06-30,"SENSORY ALCHEMISTS W",2,873,"start_datetime",2022-06-30 16:30:00
"SENSORY ALCHEMISTS WORKSHOPS - MOVEMENT MEDICINE WORKSHOP","16:30 - 17:00","THE SISTXRHOOD","THURSDAY","16:30","17:00",2022-06-30,"SENSORY ALCHEMISTS W",2,873,"end_datetime",2022-06-30 17:00:00
"SENSORY ALCHEMISTS WORKSHOPS - GRIEF CEREMONY AND SHARING CIRCLE","17:00 - 18:00","THE SISTXRHOOD","THURSDAY","17:00","18:00",2022-06-30,"SENSORY ALCHEMISTS W",3,874,"start_datetime",2022-06-30 17:00:00
"SENSORY ALCHEMISTS WORKSHOPS - GRIEF CEREMONY AND SHARING CIRCLE","17:00 - 18:00","THE SISTXRHOOD","THURSDAY","17:00","18:00",2022-06-30,"SENSORY ALCHEMISTS W",3,874,"end_datetime",2022-06-30 18:00:00
"SENSORY ALCHEMISTS WORKSHOPS - CONSENT MATTERS WORKSHOP","18:00 - 19:00","THE SISTXRHOOD","THURSDAY","18:00","19:00",2022-06-30,"SENSORY ALCHEMISTS W",4,875,"start_datetime",2022-06-30 18:00:00
"SENSORY ALCHEMISTS WORKSHOPS - CONSENT MATTERS WORKSHOP","18:00 - 19:00","THE SISTXRHOOD","THURSDAY","18:00","19:00",2022-06-30,"SENSORY ALCHEMISTS W",4,875,"end_datetime",2022-06-30 19:00:00
"SISTA SELECTA - OPEN CEREMONY","21:00 - 22:00","THE SISTXRHOOD","THURSDAY","21:00","22:00",2022-06-30,"SISTA SELECTA - OPEN",5,876,"start_datetime",2022-06-30 21:00:00
"SISTA SELECTA - OPEN CEREMONY","21:00 - 22:00","THE SISTXRHOOD","THURSDAY","21:00","22:00",2022-06-30,"SISTA SELECTA - OPEN",5,876,"end_datetime",2022-06-30 22:00:00
"SISTA SELECTA - I AM FYA","22:00 - 23:00","THE SISTXRHOOD","THURSDAY","22:00","23:00",2022-06-30,"SISTA SELECTA - I AM",6,877,"start_datetime",2022-06-30 22:00:00
"SISTA SELECTA - I AM FYA","22:00 - 23:00","THE SISTXRHOOD","THURSDAY","22:00","23:00",2022-06-30,"SISTA SELECTA - I AM",6,877,"end_datetime",2022-06-30 23:00:00
"SISTA SELECTA - YA YA BONES","23:00 - 00:00","THE SISTXRHOOD","THURSDAY","23:00","00:00",2022-06-30,"SISTA SELECTA - YA Y",7,878,"start_datetime",2022-06-30 23:00:00
"SISTA SELECTA - YA YA BONES","23:00 - 00:00","THE SISTXRHOOD","THURSDAY","23:00","00:00",2022-06-30,"SISTA SELECTA - YA Y",7,878,"end_datetime",2022-07-01 00:00:00
"SISTA SELECTA - NINJA RIVER ","00:00 - 01:00","THE SISTXRHOOD","THURSDAY","00:00","01:00",2022-06-30,"SISTA SELECTA - NINJ",8,879,"start_datetime",2022-07-01 00:00:00
"SISTA SELECTA - NINJA RIVER ","00:00 - 01:00","THE SISTXRHOOD","THURSDAY","00:00","01:00",2022-06-30,"SISTA SELECTA - NINJ",8,879,"end_datetime",2022-07-01 01:00:00
"SISTA SELECTA - YES MEL ","01:00 - 03:00","THE SISTXRHOOD","THURSDAY","01:00","03:00",2022-06-30,"SISTA SELECTA - YES ",9,880,"start_datetime",2022-07-01 01:00:00
"SISTA SELECTA - YES MEL ","01:00 - 03:00","THE SISTXRHOOD","THURSDAY","01:00","03:00",2022-06-30,"SISTA SELECTA - YES ",9,880,"end_datetime",2022-07-01 03:00:00
"SENSORY ALCHEMISTS WORKSHOPS - REST & DIGEST - WORKSHOP","15:00 - 16:00","THE SISTXRHOOD","FRIDAY","15:00","16:00",2022-07-01,"SENSORY ALCHEMISTS W",1,881,"start_datetime",2022-07-01 15:00:00
"SENSORY ALCHEMISTS WORKSHOPS - REST & DIGEST - WORKSHOP","15:00 - 16:00","THE SISTXRHOOD","FRIDAY","15:00","16:00",2022-07-01,"SENSORY ALCHEMISTS W",1,881,"end_datetime",2022-07-01 16:00:00
"SENSORY ALCHEMISTS WORKSHOPS - HEAR ME RAW - POETRY/SPOKEN WORD WORKSHOP","16:00 - 17:00","THE SISTXRHOOD","FRIDAY","16:00","17:00",2022-07-01,"SENSORY ALCHEMISTS W",2,882,"start_datetime",2022-07-01 16:00:00
"SENSORY ALCHEMISTS WORKSHOPS - HEAR ME RAW - POETRY/SPOKEN WORD WORKSHOP","16:00 - 17:00","THE SISTXRHOOD","FRIDAY","16:00","17:00",2022-07-01,"SENSORY ALCHEMISTS W",2,882,"end_datetime",2022-07-01 17:00:00
"SENSORY ALCHEMISTS WORKSHOPS - DANCE FLOOR WEAPONS - DANCE OFF WARM UP WORKSHOP","17:00 - 18:00","THE SISTXRHOOD","FRIDAY","17:00","18:00",2022-07-01,"SENSORY ALCHEMISTS W",3,883,"start_datetime",2022-07-01 17:00:00
"SENSORY ALCHEMISTS WORKSHOPS - DANCE FLOOR WEAPONS - DANCE OFF WARM UP WORKSHOP","17:00 - 18:00","THE SISTXRHOOD","FRIDAY","17:00","18:00",2022-07-01,"SENSORY ALCHEMISTS W",3,883,"end_datetime",2022-07-01 18:00:00
"SENSORY ALCHEMISTS WORKSHOPS - REIMAGINING 80'S LESBIAN DISCOS IN TWENTY-FIRST CENTURY BRISTOL - TALK","18:00 - 19:00","THE SISTXRHOOD","FRIDAY","18:00","19:00",2022-07-01,"SENSORY ALCHEMISTS W",4,884,"start_datetime",2022-07-01 18:00:00
"SENSORY ALCHEMISTS WORKSHOPS - REIMAGINING 80'S LESBIAN DISCOS IN TWENTY-FIRST CENTURY BRISTOL - TALK","18:00 - 19:00","THE SISTXRHOOD","FRIDAY","18:00","19:00",2022-07-01,"SENSORY ALCHEMISTS W",4,884,"end_datetime",2022-07-01 19:00:00
"MISSCOTEQUE - SADSUGAR","22:00 - 23:30","THE SISTXRHOOD","FRIDAY","22:00","23:30",2022-07-01,"MISSCOTEQUE - SADSUG",5,885,"start_datetime",2022-07-01 22:00:00
"MISSCOTEQUE - SADSUGAR","22:00 - 23:30","THE SISTXRHOOD","FRIDAY","22:00","23:30",2022-07-01,"MISSCOTEQUE - SADSUG",5,885,"end_datetime",2022-07-01 23:30:00
"MISSCOTEQUE - EMMY","23:30 - 01:00","THE SISTXRHOOD","FRIDAY","23:30","01:00",2022-07-01,"MISSCOTEQUE - EMMY",6,886,"start_datetime",2022-07-01 23:30:00
"MISSCOTEQUE - EMMY","23:30 - 01:00","THE SISTXRHOOD","FRIDAY","23:30","01:00",2022-07-01,"MISSCOTEQUE - EMMY",6,886,"end_datetime",2022-07-02 01:00:00
"MISSCOTEQUE - DJ AMMI","01:00 - 02:30","THE SISTXRHOOD","FRIDAY","01:00","02:30",2022-07-01,"MISSCOTEQUE - DJ AMM",7,887,"start_datetime",2022-07-02 01:00:00
"MISSCOTEQUE - DJ AMMI","01:00 - 02:30","THE SISTXRHOOD","FRIDAY","01:00","02:30",2022-07-01,"MISSCOTEQUE - DJ AMM",7,887,"end_datetime",2022-07-02 02:30:00
"MISSCOTEQUE - JAMURAI","02:30 - 04:00","THE SISTXRHOOD","FRIDAY","02:30","04:00",2022-07-01,"MISSCOTEQUE - JAMURA",8,888,"start_datetime",2022-07-02 02:30:00
"MISSCOTEQUE - JAMURAI","02:30 - 04:00","THE SISTXRHOOD","FRIDAY","02:30","04:00",2022-07-01,"MISSCOTEQUE - JAMURA",8,888,"end_datetime",2022-07-02 04:00:00
"MISSCOTEQUE - PRINCESS KOKO","04:00 - 05:30","THE SISTXRHOOD","FRIDAY","04:00","05:30",2022-07-01,"MISSCOTEQUE - PRINCE",9,889,"start_datetime",2022-07-02 04:00:00
